CUST_ID,BALANCE,BALANCE_FREQUENCY,ONEOFF_PURCHASES,CREDIT_LIMIT,PAYMENTS,PRC_FULL_PAYMENT,TENURE,AVG_PURCHASE_VALUE,AVG_CASH_ADVANCE_VALUE,PURCHASE_ENGAGEMENT,INSTALLMENT_PURCHASES_ENGAGEMENT,PAYMENT_RATIO
10035,0.5031144443060251,-2.4545458934528814,-0.5780146295459797,0.9270068919333687,1.4508679399764053,0.0,0.0,-0.030908116560146116,0.0,0.21093185159718653,0.556682543118934,-0.544507264176845
10036,0.23086995387195916,0.0,-0.5780146295459797,-0.36437073932948094,-0.5564425202682358,0.0,0.0,-2.0665978948941213,0.8356442517563932,-1.0247956756180427,-0.5285119672411803,-0.5118191338210681
10037,0.7734218506746801,0.0,-0.5780146295459797,0.7838211404798833,0.4038661207658666,0.0,-1.0,-2.0665978948941213,1.2140107709440253,-1.0247956756180427,-0.5285119672411803,-0.3891518621088553
10038,0.5539030220871517,0.0,0.5859573085121813,0.36443471106214176,0.39677367968328614,0.0,0.0,0.1827601221446117,0.9965778533833926,0.4423674634705941,0.5587120041303915,-0.29952142431370493
10039,0.7121428935286003,0.0,0.2587646931251648,0.7838211404798833,0.2290993433124736,0.0,0.0,0.4894722518400202,0.9975325380033495,-0.4584680378743691,-0.5285119672411803,-0.4876755299930684
10040,0.17307664108841928,-4.909100638205536,0.5021628345061002,0.6537305388121266,1.9709858371242477,2.3333332290251008,0.0,0.7376620398475787,1.2580994638216036,-0.1631128697783978,-0.5285119672411803,1.728193613802929
10041,-0.0997217352365416,-2.4545458934528814,-0.5780146295459797,-0.36437073932948094,0.7965200225496346,1.1666701609924552,0.0,-2.0665978948941213,1.2607923356375383,-1.0247956756180427,-0.5285119672411803,1.0437771167371233
10043,-0.0390083758491044,-0.8181819644842938,0.4702934618939694,0.0,0.24169738160083212,0.7777777777777778,0.0,0.16836353276510274,0.9608225194892495,0.30618248176653934,0.4200068712139288,0.2991319969903681
10044,0.5589801285474463,0.0,0.2586266028677036,0.2892645224340019,0.007946328548334011,0.0,0.0,0.8685772993433597,0.0,-0.45863138605261483,-0.5285119672411803,-0.5481239762627104
10045,0.15981400393606648,0.0,-0.5780146295459797,-0.49439804981492436,-0.5106333930478915,0.0,0.0,-2.0665978948941213,1.3241632538140908,-1.0247956756180427,-0.5285119672411803,-0.2533074570799409
10046,0.652484278630905,0.0,0.3894647874499389,0.7430371192576012,0.3197813371303092,0.0,0.0,0.3309715670451605,0.0,0.4115523481389878,0.6695698695930785,-0.28660055780656507
10047,0.34036538698683294,0.0,0.14274411340347207,-0.15917766379315626,-4.2237788007113695,0.0,0.0,0.4051710417975749,0.8226358562810601,-0.04743441666954212,0.28693727234422944,-0.8496859388803079
10048,-0.22077960813407882,-4.5000050962029,-0.5780146295459797,-0.4051363856923817,-0.987157235309407,0.0,-4.0,-0.06658520260203957,1.255387435081583,-0.2917408519119971,0.04750561657342906,-0.2468027700571005
10049,0.5414174210690945,0.0,-0.5780146295459797,0.24004167690327816,-4.2237788007113695,0.0,0.0,-2.0665978948941213,1.0244517835778326,-1.0247956756180427,-0.5285119672411803,-0.8496859388803079
10050,-0.48206924794087824,0.0,0.5612215330523047,0.06799310466387959,0.6796337930776961,6.416675298172906,0.0,-0.2195361943350646,0.0,0.49953246457533046,0.6581293022736124,1.2503529387364734
10051,-0.0043971334680186535,0.0,0.40157422388490677,0.2052335682819983,-0.23557794965042386,0.583331586170439,0.0,0.7663543276526648,1.0616052367555364,-0.15297914054494627,-0.5285119672411803,0.005659123509900165
10052,0.6253260113862944,0.0,0.4394578338296941,0.9890935001316865,1.4046627920651675,0.0,-4.0,0.4795189701757713,0.9874411276782507,0.21660517698362908,0.18933476017304585,0.8357042647867371
10053,0.07593548742674897,0.0,0.6334496519147587,-0.1300586158014263,0.30630742735453403,0.0,0.0,0.7775561498563647,0.0,0.4715109458113506,0.5204041779515114,-0.2962706765091781
10054,0.21052091816693375,0.0,-0.5780146295459797,0.10996945009490275,-0.13391988415497025,0.0,0.0,-2.0665978948941213,0.8493235362016162,-1.0247956756180427,-0.5285119672411803,-0.24889315786490698
10055,-0.22829175600796534,-1.0,0.6152878616698011,0.0,0.805221781135422,1.400001418591962,-3.0,0.8001763077631874,1.3768378099342171,0.3831528851355037,-0.5285119672411803,1.6015856813513953
10056,-1.7138998034082344,-3.2727278579371752,-0.5780146295459797,-0.7835036637427956,-0.4498497436125497,0.0,0.0,-0.035624972677691324,0.0,0.020706949062632433,0.38963032859921054,-0.19962861186835973
10057,0.1466291354455991,0.0,0.5472944335490533,0.49451714612572895,-4.2237788007113695,0.0,0.0,0.8952860501696868,0.0,0.10663263630482162,-0.5285119672411803,-0.8496859388803079
10058,0.5140623463978043,0.0,0.32592738856510844,0.2052335682819983,-4.2237788007113695,0.0,0.0,0.34538077038415615,0.8891787005977654,-0.16787690276125233,-0.5285119672411803,-0.8496859388803079
10059,0.3628706972944137,0.0,0.7541494637300854,0.6537305388121266,1.1816081657255415,0.583331586170439,0.0,0.5972445957170339,0.0,0.6353704684167146,0.39581360041807634,0.4329565092839273
10060,0.5470175198671301,0.0,-0.5780146295459797,0.2052335682819983,-0.07118845151914716,0.0,-1.0,-2.0665978948941213,0.7850573065490916,-1.0247956756180427,-0.5285119672411803,-0.550202414118804
10061,0.66439188345995,0.0,-0.5780146295459797,0.49451714612572895,0.5629010900874994,0.0,0.0,-0.04377829084967014,0.9966708044075032,-0.12962603089362093,0.21965997333784637,-0.2759792611894228
10062,0.2764834136613491,-2.4545458934528814,0.16651768303953124,0.551627570183456,0.880787913567501,0.0,0.0,0.16797646152855908,0.0,-0.4394626322431195,-0.5285119672411803,0.6848297396175143
10063,0.20823104201324488,0.0,0.08343330759630539,-0.448372429816544,-0.5807063321741736,0.0,0.0,0.2539494343099648,0.0,-0.6575408283439762,-0.5285119672411803,-0.5896851906604643
10064,-0.027818704809731767,-0.8181819644842938,-0.5780146295459797,0.23149736729098086,1.0181455879135157,0.6363636126572199,-1.0,-2.0665978948941213,1.1432259282544772,-1.0247956756180427,-0.5285119672411803,1.4110370376857753
10065,-1.6913927405408484,-8.181828294976807,0.4806659045474493,-0.448372429816544,-4.2237788007113695,0.0,0.0,1.6475542672319714,0.0,-0.18958327068397948,-0.5285119672411803,-0.8496859388803079
10067,0.28499569180198836,0.0,-0.5780146295459797,-0.34482941665265865,0.9117747699066282,0.583331586170439,0.0,-0.15618187787050605,1.0876995260278024,0.45327083620016234,0.7695004418429696,-0.27050685338048314
10068,0.25241190668345903,0.0,0.33178921192963823,-0.36437073932948094,-0.06105587228367939,0.0,0.0,-0.05346782519775559,0.0,0.050301372031925966,-0.05667958273703574,-0.37159469307436505
10069,-0.027700711841135654,-1.125001274050725,-0.5780146295459797,-0.49439804981492436,-1.103011606968765,0.0,-4.0,-2.0665978948941213,1.2355296544523817,-1.0247956756180427,-0.5285119672411803,-0.3931194107536383
10070,0.21296532093227818,0.0,-0.5780146295459797,-0.1300586158014263,-0.2885641247859259,0.0,0.0,-2.0665978948941213,0.7565330467486561,-1.0247956756180427,-0.5285119672411803,-0.13809312111408759
10071,0.548778344853005,0.0,0.24813792791266828,0.49451714612572895,1.3012882609542475,0.583331586170439,0.0,-0.12281177402391058,0.0,-0.010969956380569705,0.12075729296613599,0.7312795546183597
10072,0.24015235741888133,0.0,0.55676519237083,-0.4051363856923817,0.3990568099980983,0.0,0.0,1.1511967771705005,0.0,0.1746342143429922,-0.5285119672411803,-0.0719590954259971
10073,0.6639822115379546,0.0,-0.5780146295459797,0.5236433398961072,0.2543897179841534,0.0,0.0,-0.0447178203641756,0.9173734199202621,0.14174914711405817,0.4795722177114789,-0.4938943674023935
10074,0.44445822850346367,-0.8181819644842938,0.588040508319491,0.6045036099793181,2.1843251111824697,3.181818115440216,0.0,0.6510755377216991,1.2549080462734667,0.5450169975797751,0.7482122535987901,1.662399112529506
10075,-0.10379165751229065,0.0,-0.5780146295459797,0.6045036099793181,0.03757592822331376,1.7500017471628944,-4.0,-2.0665978948941213,1.1242839004191933,-1.0247956756180427,-0.5285119672411803,0.6904639716667178
10077,0.26273166073147597,0.0,0.4002018282190513,-0.20521281149640092,0.02269132163365599,0.0,-2.0,0.41651719001864884,0.0,0.12738607985902475,0.23658775069047444,-0.16987318841156482
10078,-0.1792239151557725,-0.8181819644842938,0.4043747183555246,0.49451714612572895,0.26256305265952995,0.0,-1.0,0.5460822923287241,0.0,0.02930584684350656,0.14821219506679,0.7849662968037703
10079,0.6877473267970121,0.0,0.290275347822585,0.49451714612572895,0.5261555295050104,0.0,0.0,-0.01675540067950778,0.0,0.18042378491044872,0.41110970802635044,-0.3493831053172638
10080,0.2461020457392408,0.0,0.42943717474977994,0.9270068919333687,0.7742945215499936,0.0,0.0,-0.08035198656586684,0.0,0.23090242812512252,-0.5285119672411803,0.490586294256384
10081,-0.14900432568867267,0.0,-0.5780146295459797,-0.49439804981492436,0.32351360220742215,0.0,0.0,-0.018549190955882724,0.0,0.049874439821012605,0.39506736080549737,0.7966265374270365
10082,0.11609947511885826,0.0,-0.5780146295459797,-0.6535161654526783,-2.091275107525316,0.0,0.0,-2.0665978948941213,0.665909803882904,-1.0247956756180427,-0.5285119672411803,-0.8469680252662113
10083,0.7303870985667307,0.0,0.35972894575990844,0.6045036099793181,0.3993518188460176,0.0,0.0,0.15852377635187573,1.1777432123074634,0.0387672067152264,-0.5285119672411803,-0.46631972726231885
10084,-1.397796400367642,-0.8181819644842938,0.006563519823625558,0.36443471106214176,-0.5453626054460264,1.2727272253144397,0.0,-0.41901995873531966,0.0,-0.02526869972865749,0.2957953702221014,0.20218829375474348
10085,-0.8538931083835951,-6.545464298952918,-0.5780146295459797,0.8223994980260637,-1.243022852558872,0.0,0.0,-2.0665978948941213,1.1595206349029206,-1.0247956756180427,-0.5285119672411803,-0.4394401701132214
10086,-1.884009755646411,-3.2727278579371752,-0.047593943094125464,0.9890935001316865,-0.8771767940563546,3.111111111111111,0.0,-0.23661046408654832,0.0,-0.234558717533204,0.03994421031350494,0.02011696542367922
10087,-1.086055307135785,-4.090909822421469,-0.5780146295459797,-0.6535161654526783,-0.10415200354259871,7.0000069886515774,0.0,-0.1217970475340857,0.0,0.012354209057896665,0.3510964189002771,0.543047518691156
10088,0.28714559268659234,0.0,0.7448986492195474,0.7838211404798833,1.0920827435633063,0.0,0.0,0.46936300515858265,1.0312595604108814,0.6407347754325856,0.3147866216300029,0.8575250207653163
10089,-0.6736914220910457,0.0,0.5428145672147787,1.216328580596557,0.24805965824065257,7.0000069886515774,0.0,0.17006516350429637,0.0,0.3722171551607877,-0.5285119672411803,0.7854629260736534
10090,0.755600621281693,0.0,0.5658782006320149,0.9270068919333687,1.0485264578012203,0.0,0.0,0.2821811379446532,0.9981246172556285,0.4213586495958808,0.3443741958172865,0.09872644551068181
10092,0.8083973889300825,0.0,0.5515049146118034,1.0731380652906393,0.7871811614007538,0.0,0.0,-0.05133734890316316,1.0021045629761058,0.4883570620369751,0.649485293002128,-0.16079373466622066
10093,0.5529928312474208,0.0,0.02384934723796213,0.2892645224340019,0.1406769751391494,0.0,0.0,0.044911969214336746,0.844424443671188,-0.7194994024558047,-0.5285119672411803,-0.27796502157151753
10094,0.7028441287720741,0.0,-0.5780146295459797,0.551627570183456,0.3504127371346313,0.0,0.0,-2.0665978948941213,0.9563621657333611,-1.0247956756180427,-0.5285119672411803,-0.5264986821873657
10095,0.8578956957802137,0.0,0.5296979136842301,0.7838211404798833,1.2572884904376078,0.0,0.0,0.5350365001083042,1.0732861541386973,0.6479517094916366,0.8816353588756692,-0.46479643238476026
10096,0.2948418544369959,0.0,0.2754117376344608,0.2052335682819983,0.7943492267763355,0.6363636126572199,-1.0,0.20693051699879156,0.9675225535640044,0.31639680867347886,0.5885282353159852,0.27830683322554467
10097,0.1492312279121108,0.0,0.02605510955823612,-0.36437073932948094,-0.415191820745669,0.0,0.0,0.0526504102521682,1.1258269792119244,-0.7172776881997314,-0.5285119672411803,-0.17530249557657976
10098,0.14544871443135474,0.0,0.3664186619840291,-0.15917766379315626,-4.2237788007113695,0.0,0.0,0.8658239591551007,0.0,-0.1963198360348455,-0.5285119672411803,-0.8496859388803079
10099,0.3541542857871075,0.0,0.2657685308087385,-0.15917766379315626,-4.2237788007113695,0.0,0.0,0.2928666827774871,0.0,-0.24199763621353082,-0.5285119672411803,-0.8496859388803079
10100,0.09577668490290682,0.0,-0.5780146295459797,-0.6535161654526783,-1.0790359042287179,0.0,0.0,-2.0665978948941213,0.8706514939228694,-1.0247956756180427,-0.5285119672411803,-0.8106517050681272
10101,0.22283880976653841,0.0,0.46064689583202617,0.49451714612572895,-0.44968257738516704,0.0,0.0,0.2622722762587254,0.0,0.19048962226988936,-0.5285119672411803,-0.291291939932732
10102,0.5019374009888434,0.0,-0.5780146295459797,0.2052335682819983,-4.2237788007113695,0.0,0.0,-2.0665978948941213,1.026156604569818,-1.0247956756180427,-0.5285119672411803,-0.8496859388803079
10103,-1.820310309777563,-5.727282602689829,-0.5780146295459797,0.6045036099793181,-0.8545795433953803,7.0000069886515774,0.0,-0.24216469490652293,0.0,-0.43061017257951284,-0.0723786555640001,-0.06358430710315714
10104,-2.450329451080348,-9.0000101924058,-0.5780146295459797,0.0,-1.1382233622039688,0.0,-5.0,-2.0665978948941213,0.8177606678789099,-1.0247956756180427,-0.5285119672411803,-0.5691748192064857
10105,-1.80982824171251,-3.0000005364424105,-0.09941447037294253,-0.49439804981492436,-2.1517383802822345,0.0,-3.0,-0.3875325312255429,0.0,-0.7955365285149895,-0.5285119672411803,-0.572929165839567
10106,-1.294963437347834,-6.545464298952918,-0.5780146295459797,-0.2892243699635021,-0.11584114048863771,0.0,0.0,0.5415004672842203,0.0,0.3870896226892955,0.7113812464627292,1.1730611474101436
10107,0.5054407260086984,0.0,0.5759075304992564,0.45791987064098993,1.4813996282236788,0.583331586170439,0.0,-0.05109234450953974,0.0,0.5151086331696588,0.6718108081725555,0.437289137837729
10108,-2.2748953135307723,-8.181828294976807,-0.5780146295459797,0.2892645224340019,-4.2237788007113695,0.0,0.0,-0.6279726021156767,0.0,0.14466998992821403,0.49849252392315213,-0.8496859388803079
10109,-0.005124520596460333,0.0,-0.5780146295459797,0.2052335682819983,0.5992352092918665,0.583331586170439,0.0,-2.0665978948941213,1.2378845993330263,-1.0247956756180427,-0.5285119672411803,1.0165641695507073
10110,0.37114032602985536,0.0,0.47456766966385255,0.2052335682819983,-0.29703572092569835,0.0,0.0,0.8636548169619981,0.9215055579598345,0.016253565053548167,-0.5285119672411803,-0.529367873777055
10111,-0.2746486555491287,0.0,-0.5780146295459797,-0.1300586158014263,0.15445371379172462,0.583331586170439,0.0,0.34644010236976996,0.0,0.31710933875113995,0.6499257732369542,0.6651742433204512
10112,0.6293418643182576,0.0,-0.5780146295459797,0.6997799780726678,0.23133081290763202,0.0,0.0,-2.0665978948941213,0.892239970013179,-1.0247956756180427,-0.5285119672411803,-0.37291468007853834
10113,0.12815757244141276,0.0,0.23712804261379927,-0.2892243699635021,-0.24716976009452593,0.0,0.0,0.012443050464154743,0.9672839259027198,0.08167450886903098,0.30094467220953336,-0.2601333595376811
10114,0.7331397217135192,0.0,0.665336647943985,0.7838211404798833,1.5868470833311337,0.583331586170439,0.0,0.2841340606163483,1.0592862518596706,0.622502915918525,0.7571822515601252,0.44250229231539745
10115,-0.6210367487264958,-1.6363639289685876,0.42404273339919507,0.43243598233019076,0.0012216415802095509,0.0,0.0,-0.020586470731763448,0.0,0.3712979955088354,0.5838418443246588,0.8285445816969477
10116,0.49016272878560585,0.0,-0.5780146295459797,0.24004167690327816,-4.2237788007113695,0.0,0.0,-2.0665978948941213,1.1289103689765687,-1.0247956756180427,-0.5285119672411803,-0.8496859388803079
10117,0.6529634416801375,0.0,0.48383385267045903,0.7430371192576012,0.3534078497583245,0.0,0.0,-0.09460308674306267,1.0431327522032572,0.5313446668379836,0.775537521055336,-0.38940001481163394
10118,0.7228917734656277,0.0,-0.5780146295459797,0.6045036099793181,0.24930208018462932,0.0,0.0,-2.0665978948941213,1.0382758193297845,-1.0247956756180427,-0.5285119672411803,-0.558065007173067
10119,-0.5795155048221451,-1.6363639289685876,0.5433875398774318,0.36443471106214176,0.492008033976519,7.0000069886515774,0.0,0.5195762865657992,0.0,0.3300373518604956,0.23896140853164358,1.215267349363614
10120,-0.09071836454388181,0.0,0.4446855079168603,0.0,-0.2743832051504426,0.0,0.0,0.0054404499097889325,0.0,0.3376021031032251,0.49297393438022213,0.14474018583146295
10121,-0.49176012036312483,-3.2727278579371752,-0.5780146295459797,0.551627570183456,0.2136066204076142,2.3333332290251008,0.0,0.8371698355192487,0.0,0.3872482086124418,0.6850175183795607,1.1248587013260491
10122,0.2580361449564926,0.0,-0.5780146295459797,-0.36437073932948094,-0.13766164948697351,0.0,0.0,-2.0665978948941213,0.7383073585975507,-1.0247956756180427,-0.5285119672411803,-0.659301533523222
10123,-0.9948313763425396,-6.545464298952918,-0.5780146295459797,0.6045036099793181,0.5197795139323916,7.0000069886515774,0.0,0.9751891954185299,0.0,-0.15780777763056905,0.23286178767137117,1.194571176068026
10124,0.40248080066683223,0.0,-0.5780146295459797,0.0,0.052463079455039065,0.0,0.0,-2.0665978948941213,0.880296750746607,-1.0247956756180427,-0.5285119672411803,-0.2063498309256259
10125,0.8224273222082387,0.0,0.7297364221820591,1.2376311675725926,0.4935084241911912,0.0,0.0,0.35085647834039835,0.9310338377571254,0.7021124380453738,0.826161057363814,-0.369309792804478
10126,0.18633014042091936,0.0,0.5332908820835929,0.7838211404798833,-4.2237788007113695,0.0,0.0,0.6886326783974771,0.0,0.0892209868730184,-0.5285119672411803,-0.8496859388803079
10127,0.31908956113810094,0.0,-0.5780146295459797,0.7430371192576012,0.8905590546221432,0.0,0.0,0.31752916549360455,0.0,0.665599668948531,0.9559639450142217,0.6035724965574489
10128,0.4304018511100069,0.0,-0.5780146295459797,0.0460405921060243,0.13576057462612742,0.0,0.0,-2.0665978948941213,1.1271970861229355,-1.0247956756180427,-0.5285119672411803,-0.41888958524144454
10130,1.0084270876495673,0.0,-0.5780146295459797,1.3169983101934872,0.7964296165611959,0.0,0.0,-2.0665978948941213,1.1319504772574078,-1.0247956756180427,-0.5285119672411803,-0.357576093600731
10131,0.36386729608222107,0.0,0.9044724070056152,-0.04921672057759669,1.629725786542034,0.0,0.0,0.1768307218382088,0.0,0.8059439635578777,-0.5285119672411803,0.6209657964259913
10132,-0.9788925013187294,-2.25000254810145,-0.5780146295459797,-0.6535161654526783,-0.4982934883498708,1.1666701609924552,-4.0,-2.0665978948941213,1.0177726585881208,-1.0247956756180427,-0.5285119672411803,0.4647581876480718
10133,0.5712051968039699,0.0,0.5197379623005403,0.36443471106214176,0.0988853987314033,0.0,0.0,0.4948845553382395,0.0,0.42466414024202104,0.5456848134516604,-0.3478892918643259
10134,0.9209213959844829,0.0,0.211368662892546,1.2376311675725926,0.6947097672945064,0.0,0.0,0.7027830164753358,1.1595924063474832,-0.5140628038050685,-0.5285119672411803,-0.35749856064885455
10135,-0.9116016722872767,-8.181828294976807,-0.5780146295459797,1.0462080074914981,-4.2237788007113695,0.0,0.0,-2.0665978948941213,1.2404118015158956,-1.0247956756180427,-0.5285119672411803,-0.8496859388803079
10136,-0.7258820316995317,-6.545464298952918,0.49271574293327,0.36443471106214176,-4.2237788007113695,0.0,0.0,0.5472442133061634,1.0183314890398119,0.03879456331043899,-0.5285119672411803,-0.8496859388803079
10137,0.6031378547213122,0.0,0.3439915388906303,0.36443471106214176,0.49919850095790635,0.0,0.0,-0.03884224654890781,0.0,0.3401496454007196,0.6145167645550488,-0.5219274381575448
10138,-1.2819946436672567,-3.2727278579371752,-0.5780146295459797,0.0,-0.615437632198572,0.0,0.0,-0.07815252309988559,0.0,-0.04674531647302536,0.3040653889008429,-0.049154434693197135
10139,0.8568458080836752,0.0,0.47228350514104833,1.0462080074914981,1.5756170095227509,0.583331586170439,0.0,1.6181464280619153,1.2254547731839889,-0.19989267433154695,-0.5285119672411803,0.3992207505454469
10140,-0.4801289599975783,0.0,-0.5780146295459797,0.2052335682819983,-0.2724831875355386,0.0,0.0,-0.3875325312255429,0.0,0.1512602501812322,0.5042799763274346,0.2117376288149741
10141,0.20981661619998537,0.0,0.5326529719609673,-0.2892243699635021,0.10902086437982038,0.0,0.0,0.7570750689777748,0.0,0.24913331590419338,0.11150961098462764,-0.16641899278245406
10142,0.37895177544479314,0.0,0.5598235270868944,1.2376311675725926,0.10566343243967036,0.0,0.0,0.5084775954934573,0.0,0.6624482434100498,0.9029713947320703,-0.10311901098250999
10143,-0.07720209100059473,0.0,0.45526513164648286,-0.6535161654526783,0.07866130348078998,0.0,0.0,0.10053131515624407,0.9575974895398547,0.2907623823868159,0.3542410117652814,0.5574162036489609
